model_name,representation,subset,domain_shift_gap,mlm_loss,mlm_loss_derived_exponential,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,nav_acc,weather_acc,safety_acc,machinery_acc,vessel_acc,casualty_acc,eval_time_sec
dmis-lab/biobert-base-cased-v1.2,mixed,balanced_knowledge,-0.0016968325791855143,3.731879437583507,41.75751510375484,0.41346153846153844,0.520242914979757,0.569331983805668,0.5653409090909091,0.03540073698756335,0.5543,0.1769,0.8148,0.4667,0.3936,0.2877,6.125705242156982
dmis-lab/biobert-base-cased-v1.2,mixed,high_knowledge,-0.045402749993669445,3.552502722629683,34.900554684811326,0.45716745587602237,0.5479982780886784,0.5970727507533362,0.6437994722955145,0.00521498926504349,0.5993,0.2273,0.7045,0.6,0.428,0.3951,6.997654914855957
dmis-lab/biobert-base-cased-v1.2,mixed,low_knowledge,0.013992753064528518,3.900317467151441,49.41813525010799,0.3977719528178244,0.5006553079947575,0.5563564875491481,0.5725806451612904,0.016136253023622038,0.5859,0.2468,0.5,0.4167,0.3725,0.175,6.249401807785034
dmis-lab/biobert-base-cased-v1.2,mixed,medium_knowledge,-0.014901960784313772,3.6983543285186466,40.38079612514714,0.4266666666666667,0.5327536231884058,0.5855072463768116,0.616504854368932,0.009884043769394057,0.5312,0.2171,0.5581,0.3824,0.4463,0.4103,6.024468421936035
dmis-lab/biobert-base-cased-v1.2,mixed,random_baseline,-0.011964107676969093,3.720055973998783,41.26670390640011,0.423728813559322,0.5301906779661016,0.5815677966101694,0.578125,0.03342883593588897,0.5766,0.187,0.7037,0.44,0.4086,0.3036,6.562793016433716
dmis-lab/biobert-base-cased-v1.2,narrative,balanced_knowledge,0.1614533733792396,4.53077534628553,92.83050897655988,0.2503113325031133,0.40224159402241594,0.49688667496886674,0.2388888888888889,0.07707492976272073,0.2556,0.5273,0.4545,0.0,0.1928,0.52,3.3985366821289062
dmis-lab/biobert-base-cased-v1.2,narrative,high_knowledge,0.1652300524170064,4.535952937480126,93.31239382729858,0.24653465346534653,0.39702970297029705,0.4782178217821782,0.38181818181818183,0.05926359911606727,0.286,0.3444,0.6429,0.25,0.191,0.5385,4.165093421936035
dmis-lab/biobert-base-cased-v1.2,narrative,low_knowledge,0.17280888258918023,4.817013668093688,123.59544209550536,0.2389558232931727,0.357429718875502,0.4538152610441767,0.2289156626506024,0.04177043369006753,0.3081,0.2258,0.5,0.0,0.1913,0.25,2.973313331604004
dmis-lab/biobert-base-cased-v1.2,narrative,medium_knowledge,0.1990717384724044,4.914019972242604,136.18577853792954,0.21269296740994853,0.35334476843910806,0.451114922813036,0.136986301369863,0.0921989552294144,0.2424,0.1774,0.4286,0.0,0.1875,0.5,2.842376708984375
dmis-lab/biobert-base-cased-v1.2,narrative,random_baseline,0.17941176470588233,4.671242022125036,106.83034572030569,0.2323529411764706,0.38823529411764707,0.49411764705882355,0.17647058823529413,0.11056505669360395,0.2544,0.3448,0.4545,0.0,0.1942,0.4444,2.597447156906128
dmis-lab/biobert-base-cased-v1.2,template,balanced_knowledge,0.1509504565184852,4.375101390185202,79.44789438063934,0.2608142493638677,0.4300254452926209,0.5318066157760815,0.32558139534883723,0.003047136774746162,0.2857,0.4286,0.5455,0.1818,0.2586,0.0678,2.6716232299804688
dmis-lab/biobert-base-cased-v1.2,template,high_knowledge,0.13804207814512665,4.205828859025411,67.0761713217502,0.2737226277372263,0.451338199513382,0.5486618004866181,0.4028776978417266,0.024106751364237622,0.3252,0.5,0.375,0.2727,0.2769,0.0545,2.7907156944274902
dmis-lab/biobert-base-cased-v1.2,template,low_knowledge,0.14716843259042744,4.233730008140473,68.97402663422862,0.2645962732919255,0.43975155279503103,0.5316770186335403,0.22413793103448276,-0.005790011061005684,0.2048,0.4878,0.1333,0.2222,0.2741,0.0,3.1445810794830322
dmis-lab/biobert-base-cased-v1.2,template,medium_knowledge,0.11542603311347421,4.2213162055494955,68.12308929536,0.2963386727688787,0.4622425629290618,0.5469107551487414,0.2978723404255319,0.012920586490380526,0.2679,0.2889,0.15,0.0909,0.3151,0.2593,3.337191104888916
